Ticker,Company
RWC.AX,Reliance Worldwide Corporation Limited
RWD.AX,Reward Minerals Ltd
RWL.AX,Rubicon Water Limited
RXH.AX,Rewardle Holdings Limited
RXL.AX,Rox Resources Ltd
RXM.AX,Rex Minerals Ltd
RYD.AX,Ryder Capital Limited
RYDOA.AX,Ryder Capital Limited
RZI.AX,Raiz Invest Limited
S2R.AX,S2 Resources Ltd
S32.AX,South32 Limited
S32KOA.AX,South32 Limited
S32KOB.AX,South32 Limited
S32KOC.AX,South32 Limited
S32KOD.AX,South32 Limited
S32KOH.AX,South32 Limited
S32KOP.AX,South32 Limited
S32KOR.AX,South32 Limited
S32KOS.AX,South32 Limited
S32KOT.AX,South32 Limited
S32KOU.AX,South32 Limited
S66.AX,Star Combo Pharma Limited
SAN.AX,Sagalio Energy Limited
SAU.AX,Southern Gold Ltd
SB2.AX,Salter Brothers Emerging Companies Limited
SBM.AX,St Barbara Mines Ltd
SBR.AX,Sabre Resources Ltd
SBRO.AX,Sabre Resources Ltd
SBW.AX,Shekel Brainweigh Ltd
SCG.AX,Scentre Group
SCGKOA.AX,Scentre Group
SCGKOE.AX,SCGKOE
SCGKOP.AX,Scentre Group
SCGKOQ.AX,Scentre Group
SCI.AX,Silver City Minerals Limited
SCL.AX,Schrole Group Ltd
SCN.AX,Scorpion Minerals Limited
SCP.AX,Shopping Centres Australasia Property Group
SCPKOA.AX,Shopping Centres Australasia Property Group
SCPKOD.AX,Shopping Centres Australasia Property Group
SCPKOQ.AX,Shopping Centres Australasia Property Group
SCPKOR.AX,Shopping Centres Australasia Property Group
SCT.AX,Scout Security Limited
SCU.AX,Stemcell United Limited
SDF.AX,Steadfast Group Limited
SDG.AX,Sunland Group Ltd
SDI.AX,SDI Ltd
SDV.AX,Scidev Ltd
SE1.AX,Sensera Limited
SEC.AX,Spheria Emerging Companies Limited
SEG.AX,Segue Resources Ltd
SEK.AX,Seek Ltd
SEKKOA.AX,Seek Limited
SEKKOC.AX,Seek Limited
SEKKOD.AX,Seek Limited
SEKKOP.AX,Seek Limited
SEKKOR.AX,Seek Limited
SELF.AX,SELF
SEN.AX,Senetas Corporation Ltd
SEQ.AX,Southern Equity Holdings
SER.AX,Strategic Energy Resources Ltd
SES.AX,Solar Energy Systems
SFC.AX,Schaffer Corporation Ltd
SFG.AX,St Francis Group Ltd
SFM.AX,Santa Fe Minerals Ltd
SFR.AX,Sandfire Resources NL
SFRKOA.AX,Sandfire Resources Nl
SFRKOB.AX,Sandfire Resources Nl
SFRKOC.AX,Sandfire Resources Nl
SFRKOD.AX,Sandfire Resources Nl
SFRKOE.AX,Sandfire Resources Nl
SFRKOQ.AX,Sandfire Resources Nl
SFRKOR.AX,Sandfire Resources Nl
SFRKOS.AX,Sandfire Resources Nl
SFRKOT.AX,Sandfire Resources Nl
SFRKOV.AX,Sandfire Resources Nl
SFX.AX,Sheffield Resources Limited
SFY.AX,Spdr S&p/asx 50
SGC.AX,Sydney Gas Company Nl
SGCOA.AX,Sacgasco Limited
SGF.AX,Sg Fleet Group Limited
SGH.AX,Slater & Gordon Ltd
SGI.AX,Signature Capital Investments Limited
SGLLV.AX,Ricegrowers Limited
SGM.AX,Sims Group Ltd
SGMKOA.AX,Sims Metal Management Limited
SGMKOE.AX,Sims Metal Management Limited
SGMKOF.AX,Sims Metal Management Limited
SGMKOQ.AX,Sims Metal Management Limited
SGMKOT.AX,Sims Metal Management Limited
SGP.AX,Stockland
SGPKOB.AX,Stockland
SGPKOC.AX,Stockland
SGPKOF.AX,Stockland
SGPKOQ.AX,Stockland
SGPKOR.AX,Stockland
SGPKOS.AX,Stockland
SGQ.AX,St George Mining Limited
SGR.AX,The Star Entertainment Group Limited
SGRKOA.AX,The Star Entertainment Group Limited
SGRKOF.AX,SGRKOF
SGRKOG.AX,The Star Entertainment Group Limited
SGRKOP.AX,The Star Entertainment Group Limited
SGRKOR.AX,The Star Entertainment Group Limited
SGRKOS.AX,The Star Entertainment Group Limited
SHE.AX,Stonehenge Metals Ltd
SHG.AX,Sunshine Gas Ltd
SHH.AX,Shree Minerals Limited
SHJ.AX,Shine Corporate Ltd
SHL.AX,Sonic Healthcare Ltd
SHLKOD.AX,SHLKOD
SHLKOE.AX,SHLKOE
SHM.AX,Shriro Holdings Limited
SHN.AX,Sherlock Bay Nickel Corporation Ltd
SHO.AX,Sportshero Limited
SHOO.AX,SHOO
SHP.AX,Shoply Limited
SHPO.AX,Shoply Limited
SHV.AX,Select Harvests Ltd
SI6.AX,Six Sigma Metals Limited
SI6OD.AX,SI6OD
SIG.AX,Sigma Company Ltd
SIGKOB.AX,Sigma Healthcare Limited
SIGKOC.AX,SIGKOC
SIH.AX,Sihayo Gold Limited
SIL.AX,Smiles Inclusive Limited
SIO.AX,Simonds Group Limited
SIQ.AX,Smartgroup Corporation Ltd
SIS.AX,Simble Solutions Limited
SISO.AX,SISO
SIT.AX,SIT
SIV.AX,Silver Chef Ltd
SIX.AX,Sprintex Limited
SKC.AX,Sky City Entertainment Group Ltd
SKF.AX,Skyfii Ltd
SKI.AX,Spark Infrastructure Group
SKIKOA.AX,Spark Infrastructure Group
SKIKOB.AX,Spark Infrastructure Group
SKIKOD.AX,Spark Infrastructure Group
SKIKOQ.AX,Spark Infrastructure Group
SKIKOR.AX,Spark Infrastructure Group
SKN.AX,Skansen Holdings
SKO.AX,Serko Limited
SKS.AX,Stokes (Australasia) Ltd
SKT.AX,Sky Network Television Ltd
SKY.AX,Skydome Holdings Ltd
SLA.AX,Solagran Ltd
SLC.AX,Softlaw Corporation Ltd
SLF.AX,Spdr??s&p?/asx 200 Listed Property Fund
SLH.AX,Silk Logistics Holdings Limited
SLK.AX,Sealink Travel Group Limited
SLR.AX,Silver Lake Resources Ltd
SLRKOC.AX,Silver Lake Resources Limited
SLX.AX,Silex Systems Ltd
SLZ.AX,Sultan Resources Ltd
SM1.AX,Synlait Milk Limited
SMG.AX,Soon Mining Limited
SMI.AX,Santana Minerals Limited
SMLL.AX,Betashares Australian Small Companies Select
SMN.AX,Structural Monitoring Systems Plc
SMP.AX,Smartpay Holdings Limited
SMR.AX,Stanmore Coal Limited
SMX.AX,SMS Management & Technology Ltd
SNC.AX,Sandon Capital Investments Limited
SND.AX,Saunders International Ltd
SNG.AX,Siren Gold Limited
SNL.AX,Supply Network Ltd
SNS.AX,Sensen Networks Limited
SNZ.AX,Summerset Group Holdings Limited
SO4.AX,Salt Lake Potash Limited
SOL.AX,Washington H Soul Pattison & Co Ltd
SOLN.AX,SOLN
SOM.AX,SomnoMed Ltd
SOP.AX,Sml Corporation Limited
SOR.AX,Strategic Elements Limited
SOV.AX,Sovereign Cloud Holdings Limited
SP3.AX,Spectur Limited
SPA.AX,Spencer Resources Limited
SPFKOA.AX,S&p 500 Emini Futures
SPFKOD.AX,S&p 500 Emini Futures
SPFKOH.AX,S&p 500 Emini Futures
SPFKOP.AX,S&p 500 Emini Futures
SPFKOQ.AX,S&p 500 Emini Futures
SPFKOR.AX,S&p 500 Emini Futures
SPFMOC.AX,SPFMOC
SPFMOD.AX,SPFMOD
SPFMOF.AX,SPFMOF
SPFMOG.AX,SPFMOG
SPFMOH.AX,SPFMOH
SPFMOI.AX,SPFMOI
SPFMOJ.AX,SPFMOJ
SPFMOL.AX,SPFMOL
SPFMOM.AX,SPFMOM
SPFMON.AX,SPFMON
SPFMOP.AX,SPFMOP
SPFMOS.AX,SPFMOS
SPFMOU.AX,SPFMOU
SPK.AX,Spark New Zealand Limited
SPL.AX,Starpharma Holdings Ltd
SPN.AX,SP Ausnet
SPQ.AX,Superior Resources Ltd
SPT.AX,Spotless Group Ltd
SPY.AX,Spdr??s&p 500? Etf Trust
SPZ.AX,Smart Parking Limited
SRG.AX,Sydney Roads Group
SRH.AX,Saferoads Holdings Ltd
SRI.AX,Sipa Resources Ltd
SRJ.AX,Srj Technologies Group Plc
SRK.AX,Strike Resources Ltd
SRL.AX,Straits Resources Ltd
SRN.AX,Surefire Resources Nl
SRNOC.AX,SRNOC
SRV.AX,Servcorp Ltd
SRY.AX,Story-i Limited
SRZ.AX,Stellar Resources Ltd
SSG.AX,Shaver Shop Group Limited
SSH.AX,SSH Medical Ltd
SSL.AX,Sietel Ltd
SSLPA.AX,Sietel PA
SSM.AX,Service Stream Ltd
SSMKOA.AX,Service Stream Limited
SSMKOC.AX,Service Stream Limited
SSMKOQ.AX,Service Stream Limited
SSMKOR.AX,Service Stream Limited
SSO.AX,Spdr??s&p?/asx Small Ordinaries
SSR.AX,Southern Star Group
SST.AX,Steamships Trading Company Ltd (PNG)
ST1.AX,Spirit Telecom Limited
STA.AX,Strandline Resources Limited
STG.AX,Staging Connections Group Ltd
STK.AX,Strickland Resources Limited
STKOA.AX,STKOA
STM.AX,Sunstone Metals Ltd
STN.AX,Southern Titanium Nl
STO.AX,Santos Ltd
STOKOA.AX,Santos Limited
STOKOB.AX,Santos Limited
STOKOE.AX,Santos Limited
STOKOF.AX,Santos Limited
STOKOG.AX,Santos Limited
STOKOP.AX,Santos Limited
STOKOQ.AX,Santos Limited
STOKOR.AX,Santos Limited
STOKOS.AX,Santos Limited
STOKOT.AX,Santos Limited
STW.AX,Spdr?s&p/asx 200
STX.AX,Strike Oil Ltd
SUD.AX,Suda Ltd
SUDOE.AX,SUDOE
SUH.AX,Southern Hemisphere Mining Limited
SUL.AX,Super Cheap Auto Group Ltd
SULKOC.AX,Super Retail Group Limited
SULKOD.AX,Super Retail Group Limited
SULKOP.AX,Super Retail Group Limited
SULKOQ.AX,Super Retail Group Limited
SUN.AX,Suncorp-Metway Ltd
SUNKOA.AX,Suncorp Group Limited
SUNKOC.AX,Suncorp Group Limited
SUNKOD.AX,Suncorp Group Limited
SUNKOP.AX,Suncorp Group Limited
SUNKOQ.AX,Suncorp Group Limited
SUNKOR.AX,Suncorp Group Limited
SUNPF.AX,Suncorp Group Limited
SUNPG.AX,Suncorp Group Limited
SUNPH.AX,Suncorp Group Limited
SUNPI.AX,SUNPI
SUP.AX,SuperSorb Environmental NL
SUV.AX,Suvo Strategic Minerals Limited
SVL.AX,Silver Mines Ltd
SVM.AX,Sovereign Metals Ltd
SVS.AX,Sunvest Corporation Ltd
SVW.AX,Seven Group Holdings Limited
SVWKOA.AX,SVWKOA
SVY.AX,Stavely Minerals Limited
SW1.AX,Swift Networks Group Limited
SWF.AX,Selfwealth Limited
SWK.AX,Swick Mining Services Ltd
SWM.AX,Seven West Media Limited
SWMKOR.AX,Seven West Media Limited
SWP.AX,Swoop Holdings Limited
SWTZ.AX,SWTZ
SXE.AX,Southern Cross Electrical Engineering Ltd
SXL.AX,Southern Cross Media Group
SXY.AX,Senex Energy Limited
SYA.AX,Sayona Mining Limited
SYAOC.AX,SYAOC
SYAOD.AX,SYAOD
SYD.AX,Sydney Airport
SYDKOA.AX,Sydney Airport
SYDKOC.AX,Sydney Airport
SYDKOD.AX,Sydney Airport
SYDKOQ.AX,Sydney Airport
SYDKOS.AX,Sydney Airport
SYI.AX,Spdr Msci Australia Select High Dividend Yield Fun
SYR.AX,Syrah Resources Ltd
SYT.AX,Syntonic Limited
SZL.AX,Sezzle Inc.
T3D.AX,333d Limited
T3K.AX,Tek-ocean Group Limited
TAH.AX,Tabcorp Holdings Ltd
TAHKOB.AX,Tabcorp Holdings Limited
TAHKOE.AX,Tabcorp Holdings Limited
TAHKOF.AX,Tabcorp Holdings Limited
TAHKOP.AX,Tabcorp Holdings Limited
TAHKOQ.AX,Tabcorp Holdings Limited
TAHKOT.AX,Tabcorp Holdings Limited
TAM.AX,Tanami Gold NL
TAR.AX,Taruga Gold Limited
TAS.AX,Tasman Resources NL
TASOE.AX,TASOE
TBA.AX,Tombola Gold Ltd
TBN.AX,Tamboran Resources Limited
TBR.AX,Tribune Resources NL
TCF.AX,360 Capital Enhanced Income Fund
TCG.AX,Turaco Gold Limited
TCL.AX,Transurban Group
TCLKOA.AX,Transurban Group
TCLKOC.AX,Transurban Group
TCLKOP.AX,Transurban Group
TCLKOQ.AX,Transurban Group
TCLR.AX,Transurban Group
TCO.AX,Transmetro Corporation Ltd
TD1.AX,Tali Digital Limited
TDO.AX,3D Oil Ltd
TECH.AX,Etfs Global Core Infrastructure
TEG.AX,Triangle Energy (global) Limited
TEGO.AX,Triangle Energy (global) Limited
TEK.AX,Thorney Technologies Ltd
TEM.AX,Tempo Services Ltd
TER.AX,Terrain Australia Ltd
TFL.AX,Tasfoods Limited
TG1.AX,Techgen Metals Ltd
TGA.AX,Thorn Group Limited
TGF.AX,Tianshan Goldfields Ltd
TGG.AX,Templeton Global Growth Fund Ltd
TGH.AX,Tegel Group Holdings Limited
TGM.AX,Theta Gold Mines Limited
TGN.AX,Tungsten Mining Nl
TGP.AX,Trafalgar Corporate Group
TGR.AX,Tassal Group Ltd
THR.AX,Thor Mining Plc
THROA.AX,THROA
TI1.AX,Tombador Iron Limited
TIA.AX,Tian An Australia Limited
TIE.AX,Tietto Minerals Limited
TIG.AX,Tigers Realm Coal Limited
TIN.AX,Tnt Mines Limited
TIP.AX,Teaminvest Private Group Limited
TKL.AX,Traka Resources Ltd
TKM.AX,Trek Metals Limited
TLG.AX,Talga Gold Limited
TLM.AX,Talisman Mining Ltd
TLS.AX,Telstra Corporation Ltd
TLSKOA.AX,Telstra Corporation Limited.
TLSKOB.AX,Telstra Corporation Limited.
TLSKOE.AX,Telstra Corporation Limited.
TLSKOF.AX,Telstra Corporation Limited.
TLSKOG.AX,Telstra Corporation Limited.
TLSKOH.AX,Telstra Corporation Limited.
TLSKOJ.AX,Telstra Corporation Limited.
TLSKOK.AX,Telstra Corporation Limited.
TLSKOL.AX,Telstra Corporation Limited.
TLSKOM.AX,Telstra Corporation Limited.
TLSKOP.AX,Telstra Corporation Limited.
TLSKOQ.AX,Telstra Corporation Limited.
TLSKOR.AX,Telstra Corporation Limited.
TLSKOS.AX,Telstra Corporation Limited.
TLSKOT.AX,Telstra Corporation Limited.
TLSKOV.AX,Telstra Corporation Limited.
TLSKOW.AX,Telstra Corporation Limited.
TLSLOA.AX,Telstra Corporation Limited.
TLSLOB.AX,Telstra Corporation Limited.
TLSLOD.AX,Telstra Corporation Limited.
TLSLOH.AX,Telstra Corporation Limited.
TLSLOP.AX,Telstra Corporation Limited.
TLSLOS.AX,Telstra Corporation Limited.
TLSLOT.AX,Telstra Corporation Limited.
TLSLOU.AX,Telstra Corporation Limited.
TLSLOV.AX,Telstra Corporation Limited.
TLX.AX,Telix Pharmaceuticals Limited
TMB.AX,Tambourah Metals Ltd
TMG.AX,Trigg Mining Ltd.
TMGO.AX,Trigg Mining Ltd.
TMGOA.AX,TMGOA
TMGOB.AX,TMGOB
TMH.AX,The Market Herald Limited
TMK.AX,Tamaska Oil And Gas Ltd
TML.AX,Timah Resources Limited
TMR.AX,Tamaya Resources Ltd
TMS.AX,Television & Media Services Ltd
TMSO.AX,TMSO
TMT.AX,Tyndall Meridian Trust
TMX.AX,Terrain Minerals Ltd
TMZ.AX,Thomson Resources Limited
TMZO.AX,TMZO
TNE.AX,Technology One Ltd
TNEKOB.AX,Technology One Limited
TNEKOD.AX,Technology One Limited
TNG.AX,Tennant Creek Gold Ltd
TNGOB.AX,TNGOB
TNK.AX,Think Childcare And Education Limited
TNP.AX,Tango Petroleum Limited
TNR.AX,Torian Resources Nl
TNRO.AX,TNRO
TNT.AX,Tesserent Limited
TNY.AX,Tennyson Networks Holdings
TOE.AX,Toro Energy Ltd
TOM.AX,Tomizone Ltd
TON.AX,Triton Gold Limited
TONOE.AX,TONOE
TOP.AX,Thorney Opportunities Ltd
TOR.AX,Ticor Ltd
TOT.AX,360 Capital Total Return Fund
TOU.AX,Tlou Energy Limited
TOY.AX,Toysrus Anz Limited
TPC.AX,Tel Pacific Ltd
TPD.AX,Talon Petroleum Limited
TPG.AX,Taragon Property Fund
TPGKOA.AX,TPGKOA
TPGKOD.AX,TPGKOD
TPGKOE.AX,TPGKOE
TPO.AX,Tian Poh Resources Limited
TPP.AX,Tempo Australia Ltd
TPS.AX,Threat Protect Australia Limited
TPSR.AX,TPSR
TPW.AX,Temple & Webster Group Ltd
TRA.AX,Turners Automotive Group Limited
TRJ.AX,Trajan Minerals Ltd
TRL.AX,Tanga Resources Limited
TRM.AX,Truscott Mining Corporation Ltd
TRN.AX,Torrens Mining Limited
TRS.AX,Reject Shop Ltd (The)
TRT.AX,Tuart Resources
TRU.AX,Trust Company of Australia Ltd
TRY.AX,Troy Resources NL
TSC.AX,Twenty Seven Co. Limited
TSCOA.AX,TSCOA
TSI.AX,Transfield Services Infrasture Fund
TSL.AX,Titanium Sands Limited
TSLO.AX,TSLO
TSO.AX,Tishman Speyer Office Fund
TTA.AX,TTA Holdings Ltd
TTB.AX,Total Brain Limited
TTBO.AX,TTBO
TTI.AX,Traffic Technologies Ltd
TTL.AX,Thin Technologies
TTM.AX,Titan Minerals Limited
TTT.AX,Tritton Resources Ltd
TUA.AX,Tuas Limited
TUL.AX,Tulla Resources Plc
TV2.AX,Tv2u International Limited
TVL.AX,Travel.com.au Ltd
TWD.AX,Tamawood Ltd
TWE.AX,Treasury Wine Estates Limited
TWEKOA.AX,Treasury Wine Estates Limited
TWEKOB.AX,Treasury Wine Estates Limited
TWEKOP.AX,Treasury Wine Estates Limited
TWEKOQ.AX,Treasury Wine Estates Limited
TWR.AX,Tower Ltd
TYM.AX,Tymlez Group Limited
TYMO.AX,Tymlez Group Limited
TYR.AX,Tyro Payments Limited
TYRKOC.AX,TYRKOC
TYRKOD.AX,TYRKOD
TYX.AX,Tyranna Resources Limited
TYXOC.AX,Tyranna Resources Limited
TZL.AX,TZ Ltd
TZN.AX,Terramin Australia Ltd
UBI.AX,Universal Biosensors Ltd
UBN.AX,Urbanise.com Limited
UCM.AX,USCOM Ltd
UCW.AX,Undercoverwear Ltd
UMG.AX,United Malt Group Limited
UNI.AX,Unilife Medical Solutions Ltd
UOS.AX,United Overseas Australia Ltd
URF.AX,Us Masters Residential Property Fund
URFPA.AX,Us Masters Residential Property Fund
URW.AX,Unibail-rodamco-westfield
USD.AX,Betashares U.s. Dollar
UUL.AX,United Uranium Ltd
UUV.AX,Uuv Aquabotix Ltd
UUVOA.AX,UUVOA
UWL.AX,Uniti Wireless Limited
VACF.AX,Vanguard Australian Corporate Fixed Interest Index
VAE.AX,Vanguard Ftse Asia Ex Japan Shares Index?
VAF.AX,Vanguard Australian Fixed Interest Index
VAL.AX,Valor Resources Limited
VALOB.AX,Valor Resources Limited
VAN.AX,Vango Mining Limited
VAP.AX,Vanguard Australian Property Securities Index Fund
VAR.AX,Variscan Mines Limited
VAS.AX,Vanguard Australian Shares Index
VBC.AX,Verbrec Limited
VBLD.AX,Vanguard Global Infrastructure Index
VBND.AX,Vanguard Global Aggregate Bond Index (hedged)
VBS.AX,Vectus Biosystems Limited
VCF.AX,Vanguard?international Credit Securities Index (he
VCX.AX,Vicinity Centres
VCXKOC.AX,Vicinity Centres
VCXKOD.AX,Vicinity Centres
VDBA.AX,Vanguard Diversified Balanced Index
VDCO.AX,Vanguard Diversified Conservative
VDGR.AX,Vanguard Diversified Growth
VDHG.AX,Vanguard Diversified High Growth
VEA.AX,Veda Advantage Ltd
VEAKOA.AX,VEAKOA
VEE.AX,Veem Ltd
VEFI.AX,Vanguard Ethically Conscious Global Aggregate Bond
VEN.AX,Vintage Energy Ltd
VEQ.AX,Vanguard Ftse Europe Shares
VESG.AX,Vanguard Ethically Conscious International Shares
VETH.AX,VETH
VEU.AX,Vanguard All-world Ex-us Shares Index Etf
VG1.AX,Vgi Partners Global Investments Limited
VG8.AX,Vgi Partners Asian Investments Limited
VGAD.AX,Vanguard Msci Index International Shares (hedged)
VGB.AX,Vanguard Australian Government Bond Index
VGE.AX,Vanguard Ftse Emerging Markets Shares
VGI.AX,Vista Group International Limited
VGL.AX,Volante Group Ltd
VGMF.AX,VGMF
VGS.AX,Vanguard Msci Index International Shares
VHT.AX,Volpara Health Technologies Limited
VHY.AX,Vanguard Australian Shares High Yield
VIA.AX,ViaGold Capital Ltd
VIC.AX,Victory Mines Limited
VICO.AX,Victory Mines Limited
VIF.AX,Vanguard International Fixed Interest Index (hedge
VIG.AX,Victor Group Holdings Limited
VII.AX,Vietnam Industrial Investments Ltd
VIP.AX,Voltage IP Ltd
VISM.AX,Vanguard Msci International Small Companies Index
VKA.AX,Viking Ashanti Limited
VLC.AX,Vanguard Msci Australian Large Companies Index
VLS.AX,Vita Life Sciences
VMC.AX,Venus Metals Corporation Limited
VMG.AX,VDM Group Ltd
VMIN.AX,Vanguard Global Minimum Volatility Active
VML.AX,Vital Metals Ltd
VMS.AX,Venture Minerals Ltd
VMT.AX,Vmoto Ltd
VMX.AX,Valmec Limited
VMY.AX,Vimy Resources Limited
VN8.AX,Vonex Limited..
VOL.AX,Victory Offices Limited
VOR.AX,Voyager Resources Limited
VPR.AX,Volt Power Group Limited
VR1.AX,Vection Technologies Ltd
VR8.AX,Vanadium Resources Limited
VRC.AX,Volt Resources Limited
VRS.AX,Veris Limited
VRT.AX,Virtus Health Limited
VRTKOP.AX,Virtus Health Limited
VRTKOQ.AX,Virtus Health Limited
VRTKOS.AX,Virtus Health Limited
VRX.AX,Ventnor Resources Ltd
VSO.AX,Vanguard Msci Australian Small Companies Index
VTG.AX,Vita Group Ltd
VTI.AX,Virotec International Ltd
VTIOA.AX,VTIOA
VTS.AX,Vanguard U.s. Total Market Shares Index
VUK.AX,Virgin Money Uk Plc
VUKKOA.AX,VUKKOA
VUKKOB.AX,VUKKOB
VUKKOD.AX,Virgin Money Uk Plc
VUKKOE.AX,VUKKOE
VUKKOP.AX,Virgin Money Uk Plc
VUKKOQ.AX,VUKKOQ
VUKKOS.AX,Virgin Money Uk Plc
VUKKOU.AX,VUKKOU
VUL.AX,Valhalla Uranium Ltd
VVA.AX,Viva Leisure Limited
VVLU.AX,Vanguard Global Value Equity Active
VXR.AX,
VYS.AX,Vysarn Limited
W2V.AX,Way 2 Vat Ltd.
WAA.AX,Wam Active Ltd
WAAOA.AX,WAAOA
WAF.AX,West African Resources Limited
WAK.AX,Wa Kaolin Limited
WAM.AX,WAM Capital Ltd
WAR.AX,Wam Strategic Value Limited
WAT.AX,Waterco Ltd
WAX.AX,WAX
WBC.AX,Westpac Banking Corporation
WBCKOA.AX,Westpac Banking Corporation
WBCKOB.AX,Westpac Banking Corporation
WBCKOD.AX,Westpac Banking Corporation
WBCKOE.AX,Westpac Banking Corporation
WBCKOF.AX,Westpac Banking Corporation
WBCKOG.AX,Westpac Banking Corporation
WBCKOH.AX,Westpac Banking Corporation
WBCKOO.AX,Westpac Banking Corporation
WBCKOQ.AX,Westpac Banking Corporation
WBCKOR.AX,Westpac Banking Corporation
WBCKOS.AX,Westpac Banking Corporation
WBCKOT.AX,Westpac Banking Corporation
WBCKOW.AX,Westpac Banking Corporation
WBCLOB.AX,Westpac Banking Corporation
WBCLOC.AX,Westpac Banking Corporation
WBCLOD.AX,Westpac Banking Corporation
WBCLOE.AX,Westpac Banking Corporation
WBCLOF.AX,Westpac Banking Corporation
WBCLOP.AX,Westpac Banking Corporation
WBCLOR.AX,Westpac Banking Corporation
WBCLOS.AX,Westpac Banking Corporation
WBCLOT.AX,Westpac Banking Corporation
WBCLOU.AX,Westpac Banking Corporation
WBCLOV.AX,Westpac Banking Corporation
WBCMOA.AX,Westpac Banking Corporation
WBCMOB.AX,Westpac Banking Corporation
WBCMOQ.AX,Westpac Banking Corporation
WBCMOS.AX,Westpac Banking Corporation
WBCPE.AX,Westpac Banking Corporation
WBCPG.AX,Westpac Banking Corporation
WBCPH.AX,Westpac Banking Corporation
WBCPI.AX,Westpac Banking Corporation
WBCPJ.AX,WBCPJ
WBCPK.AX,WBCPK
WBE.AX,Whitebark Energy Ltd
WBT.AX,Weebit Nano Ltd
WBTOA.AX,WBTOA
WC1.AX,West Cobar Metals Limited
WC8.AX,Wildcat Resources Limited
WCG.AX,WebCentral Group Ltd
WCMQ.AX,WCMQ
WCN.AX,White Cliff Nickel Ltd
WCNOE.AX,White Cliff Minerals Limited
WDIV.AX,Spdr??s&p??global Dividend Fund
WDMF.AX,Ishares Edge Msci World Multifactor
WEB.AX,Webjet Ltd
WEBKOA.AX,Webjet Limited
WEBKOB.AX,Webjet Limited
WEBKOC.AX,Webjet Limited
WEBKOQ.AX,Webjet Limited
WEBKOR.AX,Webjet Limited
WEC.AX,White Energy Company Ltd
WEL.AX,Winchester Energy Ltd
WEMG.AX,Spdr??s&p??emerging Markets Fund
WES.AX,Wesfarmers Ltd
WESKOA.AX,Wesfarmers Limited
WESKOB.AX,Wesfarmers Limited
WESKOC.AX,Wesfarmers Limited
WESKOE.AX,Wesfarmers Limited
WESKOF.AX,Wesfarmers Limited
WESKOH.AX,Wesfarmers Limited
WESKOP.AX,Wesfarmers Limited
WESKOQ.AX,Wesfarmers Limited
WESKOR.AX,Wesfarmers Limited
WESKOU.AX,Wesfarmers Limited
WESLOA.AX,Wesfarmers Limited
WESLOE.AX,Wesfarmers Limited
WESLOF.AX,Wesfarmers Limited
WESLOG.AX,Wesfarmers Limited
WESLOP.AX,Wesfarmers Limited
WESLOQ.AX,Wesfarmers Limited
WESLOR.AX,Wesfarmers Limited
WESLOS.AX,Wesfarmers Limited
WESLOU.AX,Wesfarmers Limited
WFL.AX,Willmott Forests Ltd
WFLO.AX,WFLO
WGB.AX,Wam Global Limited
WGBO.AX,WGBO
WGN.AX,Wagners Holding Company Limited
WGO.AX,Waratah Gold Ltd
WGR.AX,Westgold Resources NL
WGX.AX,Westgold Resources Limited.
WGXKOA.AX,WGXKOA
WGXKOC.AX,WGXKOC
WHC.AX,Whitehaven Coal Ltd
WHCKOA.AX,Whitehaven Coal Limited
WHCKOB.AX,Whitehaven Coal Limited
WHCKOC.AX,Whitehaven Coal Limited
WHCKOD.AX,Whitehaven Coal Limited
WHCKOE.AX,Whitehaven Coal Limited
WHCKOF.AX,Whitehaven Coal Limited
WHCKOG.AX,Whitehaven Coal Limited
WHCKOP.AX,Whitehaven Coal Limited
WHCKOR.AX,Whitehaven Coal Limited
WHCKOS.AX,Whitehaven Coal Limited
WHCKOW.AX,Whitehaven Coal Limited
WHF.AX,Whitefield Ltd
WHFPA.AX,Whitefield PA
WHFPB.AX,Whitefield Limited
WHK.AX,Whitehawk Limited
WIC.AX,Westoz Investment Company Limited
WIN.AX,Windward Resources Ltd
WJA.AX,Wameja Limited
WKT.AX,Walkabout Resources Ltd
WLD.AX,Wellard Limited
WLE.AX,Wam Leaders
WLS.AX,Wilson Leaders Ltd
WMA.AX,Wam Alternative Assets Limited
WMC.AX,Wonhe Multimedia Commerce Ltd
WMG.AX,Westmag Ltd
WMI.AX,Wam Microcap Limited
WML.AX,Westcoast Mining Ltd
WMLOB.AX,WMLOB
WMLOC.AX,WMLOC
WNB.AX,Wellness And Beauty Solutions Limited
WNR.AX,Wingara Ag Ltd
WNX.AX,Wellnex Life Limited
WNXO.AX,WNXO
WOA.AX,Wide Open Agriculture Ltd
WOO.AX,Wooboard Technologies Limited
WOR.AX,WorleyParsons Ltd
WORKOA.AX,Worleyparsons Limited
WORKOE.AX,Worleyparsons Limited
WORKOF.AX,Worleyparsons Limited
WORKOR.AX,Worleyparsons Limited
WORKOS.AX,Worleyparsons Limited
WORKOV.AX,Worleyparsons Limited
WOT.AX,Westpac Office Trust
WOW.AX,Woolworths Ltd
WOWKOA.AX,Woolworths Limited
WOWKOC.AX,Woolworths Limited
WOWKOE.AX,Woolworths Limited
WOWKOF.AX,Woolworths Limited
WOWKOP.AX,Woolworths Limited
WOWKOR.AX,Woolworths Limited
WOWKOT.AX,Woolworths Limited
WOWKOU.AX,Woolworths Limited
