Ticker,Company,Sector
NIPPOBATRY.BO,INDO-NATIONAL LTD.,Non-Durable Household Prod.
ZENSARTECH.BO,ZENSAR TECHNOLOGIES LTD.,IT Consulting & Software
JYOTI.BO,JYOTI LTD.-$,Heavy Electrical Equipment
JSLINDL.BO,JSL INDUSTRIES LTD.,Other Elect.Equip./ Prod.
KAYCEEI.BO,KAYCEE INDUSTRIES LTD.,Other Elect.Equip./ Prod.
INDOKEM.BO,INDOKEM LTD.,Specialty Chemicals
PANAENERG.BO,PANASONIC ENERGY INDIA COMPANY LTD.-$,Non-Durable Household Prod.
NELCO.BO,NELCO LTD.,IT Networking Equipment
PERMAGN.BO,PERMANENT MAGNETS LTD.-$,Other Industrial Goods
HIGHENE.BO,HIGH ENERGY BATTERIES (INDIA) LTD.,Non-Durable Household Prod.
STDBAT.BO,STANDARD BATTERIES LTD.,Finance (including NBFCs)
UNIVCABLES.BO,UNIVERSAL CABLES LTD.,Other Elect.Equip./ Prod.
WSIND.BO,W.S.INDUSTRIES (INDIA) LTD.-$,Industrial Machinery
DLTNCBL.BO,DELTON CABLES LTD.,Other Elect.Equip./ Prod.
LAKSELEC.BO,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,Other Elect.Equip./ Prod.
MODULEX.BO,Modulex Construction Technologies Ltd,Construction & Engineering
DELTAMAGNT.BO,Delta Manufacturing Ltd,Other Elect.Equip./ Prod.
CONFINT.BO,Confidence Finance And Trading Limited,Other Financial Services
RELTD.BO,Ravindra Energy Ltd,Electric Utilities
GDTRAGN.BO,G.D.TRADING & AGENCIES LTD.,Other Financial Services
ZMULTIPU.BO,MULTIPURPOSE TRADING & AGENCIES LTD.,Diversified Commercial Services
RIDHISYN.BO,RIDHI SYNTHETICS LTD.,Other Financial Services
SOFTBPO.BO,SOFTBPO GLOBAL SERVICES LTD.,IT Consulting & Software
NYSSACORP.BO,Nyssa Corporation Limited,Comm.Trading  & Distribution
FLOMIC.BO,Flomic Global Logistics Ltd,Comm.Trading  & Distribution
KRISHNA.BO,Krishna Ventures Limited,Other Financial Services
GANHOLD.BO,GANESH HOLDINGS LTD.,Diversified Commercial Services
UNIABEXAL.BO,UNI ABEX ALLOY PRODUCTS LTD.,Iron & Steel Products
SARDAEN.BO,SARDA ENERGY & MINERALS LTD.-$,Iron & Steel/Interm.Products
BGWTATO.BO,BHAGWATI AUTOCAST LTD.,Auto Parts & Equipment
GALADA.BO,GALADA POWER & TELECOMMUNICATION LTD.,Other Elect.Equip./ Prod.
STRIPMT.BO,STEEL STRIPS LTD.,Iron & Steel/Interm.Products
IBRIGST.BO,INDIAN BRIGHT STEEL CO.LTD.,Iron & Steel/Interm.Products
INDIANHUME.BO,INDIAN HUME PIPE CO.LTD.,Cement & Cement Products
INLCM.BO,INDIAN LINK CHAIN MANUFACTURES LTD.,Other Industrial Products
INVPRECQ.BO,INVESTMENT & PRECISION CASTINGS LTD.,Other Industrial Products
INFORTEC.BO,INFORMED TECHNOLOGIES INDIA LTD.,BPO/KPO
KAIRA.BO,KAIRA CAN CO.LTD.,Containers & Packaging
ORIENTABRA.BO,ORIENT ABRASIVES LTD.-$,Other Industrial Products
NATIONSTD.BO,NATIONAL STANDARD (INDIA) LTD.,Realty
DUNCANENG.BO,Duncan Engineering Ltd-$,Auto Parts & Equipment
SANDUMA.BO,SANDUR MANGANESE & IRON ORES LTD.,Mining
STOVACQ.BO,STOVEC INDUSTRIES LTD.,Industrial Machinery
TATAYODOGA.BO,TAYO ROLLS LTD.-$,Iron & Steel/Interm.Products
TINPLATE.BO,TINPLATE COMPANY OF INDIA LTD.,Containers & Packaging
CHOLAHLDNG.BO,Cholamandalam Financial Holdings Ltd,Holding Companies
ZWELCAST.BO,WELCAST STEELS LTD.,Other Industrial Products
WMINIMT.BO,WESTERN MINISTIL LTD.,Iron & Steel/Interm.Products
AUTOAXLES.BO,AUTOMOTIVE AXLES LTD.,Auto Parts & Equipment
ACGL.BO,AUTOMOBILE CORPORATION OF GOA LTD.-$,Auto Parts & Equipment
SETCO.BO,SETCO AUTOMOTIVE LTD.,Auto Parts & Equipment
SCOOTER.BO,SCOOTERS INDIA LTD.,2/3 Wheelers
TALBROAUTO.BO,TALBROS AUTOMOTIVE COMPONENTS LTD.,Auto Parts & Equipment
ZFSTEERING.BO,Z.F.STEERING GEAR (INDIA) LTD.-$,Auto Parts & Equipment
SMLISUZU.BO,SML ISUZU LIMITED,Commercial Vehicles
TIL.BO,TIL LTD.,Transport Related Services
EICHERMOT.BO,EICHER MOTORS LTD.,2/3 Wheelers
JAINEX.BO,JAINEX AAMCOL LTD.,Auto Parts & Equipment
ALFREDHE.BO,ALFRED HERBERT (INDIA) LTD.,Finance (including NBFCs)
VELJAN.BO,Veljan Denison Limited,Auto Parts & Equipment
DYNAMATECH.BO,DYNAMATIC TECHNOLOGIES LTD.-$,Industrial Machinery
GGDANDE.BO,G.G.DANDEKAR MACHINE WORKS LTD.,Industrial Machinery
GMM.BO,GMM PFAUDLER LTD.,Industrial Machinery
KIRLPNU.BO,KIRLOSKAR PNEUMATIC CO.LTD.,Industrial Machinery
TULIVE.BO,Tulive Developers Limited,Other Industrial Goods
KPT.BO,KPT Industries Ltd,Industrial Machinery
LXMIATO.BO,LAKSHMI AUTOMATIC LOOM WORKS LTD.,Industrial Machinery
LYNMC.BO,LYNX MACHINERY & COMMERCIALS LTD.,Industrial Machinery
MANUGRAPH.BO,MANUGRAPH INDIA LTD.-$,Industrial Machinery
MIRCH.BO,Mirch Technologies (India) Ltd,Industrial Machinery
MONOT.BO,MONOTYPE INDIA LTD.,Diversified Commercial Services
NESCO.BO,NESCO LTD.,Diversified Commercial Services
INTEGRAEN.BO,INTEGRA ENGINEERING INDIA LTD.,Industrial Machinery
REVATHI.BO,REVATHI EQUIPMENT LTD.-$,Industrial Machinery
TEXINFRA.BO,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,Realty
WENDT.BO,WENDT (INDIA) LTD.,Industrial Machinery
SINDUVA.BO,SINDU VALLEY TECHNOLOGIES LTD.,IT Consulting & Software
RESPONIND.BO,RESPONSIVE INDUSTRIES LTD.,Furniture-Furnishing-Paints
SHYMINV.BO,SHYAMKAMAL INVESTMENTS LTD.,Other Financial Services
MAHACORP.BO,MAHARASHTRA CORPORATION LTD.,Comm.Trading  & Distribution
DOLAT.BO,DOLAT INVESTMENTS LTD.,Other Financial Services
WESTLIFE.BO,WESTLIFE DEVELOPMENT LTD.,Restaurants
ZEEL.BO,ZEE ENTERTAINMENT ENTERPRISES LTD.,Broadcasting & Cable TV
GOLDCORP.BO,Goldcrest Corporation Limited,Finance (including NBFCs)
ZKOVALIN.BO,KOVALAM INVESTMENT & TRADING CO.LTD.,Diversified Commercial Services
SVPGLOB.BO,SVP GLOBAL VENTURES LTD.,Textiles
MULTIIN.BO,MULTIPLUS HOLDINGS LTD.,Diversified Commercial Services
SKYLMILAR.BO,SKYLINE MILLARS LTD.,Commercial Vehicles
BIMETAL.BO,BIMETAL BEARINGS LTD.-$,Auto Parts & Equipment
TAPARIA.BO,TAPARIA TOOLS LTD.,Iron & Steel Products
BHARATGEAR.BO,BHARAT GEARS LTD.,Auto Parts & Equipment
BRADYM.BO,BRADY & MORRIS ENGINEERING CO.LTD.,Commercial Vehicles
LATIMMETAL.BO,La Tim Metal & Industries Ltd,Other Industrial Goods
ELECON.BO,ELECON ENGINEERING CO.LTD.,Industrial Machinery
DECANBRG.BO,DECCAN BEARINGS LTD.,Industrial Machinery
GRAUWEIL.BO,GRAUER & WEIL (INDIA) LTD.-$,Commodity Chemicals
GAJRA.BO,GAJRA BEVEL GEARS LTD.-$,Auto Parts & Equipment
HIMTEK.BO,Him Teknoforge Ltd,Auto Parts & Equipment
GABRIEL.BO,GABRIEL INDIA LTD.-$,Auto Parts & Equipment
HERCULES.BO,HERCULES HOISTS LTD.,Industrial Machinery
HINDEVER.BO,HINDUSTAN EVEREST TOOLS LTD.,Other Industrial Goods
IFBIND.BO,IFB INDUSTRIES LTD.,Household Appliances
SINGER.BO,SINGER INDIA LTD.,Household Appliances
INTLCOMBQ.BO,INTERNATIONAL COMBUSTION (INDIA) LTD.,Industrial Machinery
FMGOETZE.BO,FEDERAL-MOGUL GOETZE (INDIA) LTD.,Auto Parts & Equipment
JOSTS.BO,JOST'S ENGINEERING CO.LTD.,Industrial Machinery
SCHAEFFLER.BO,Schaeffler India Ltd,Industrial Machinery
RANEHOLDIN.BO,RANE HOLDINGS LTD.,Auto Parts & Equipment
ROLCOEN.BO,ROLCON ENGINEERING CO.LTD.,Other Industrial Products
SNL.BO,SNL BEARINGS LTD.,Other Industrial Goods
JAIPAN.BO,JAIPAN INDUSTRIES LTD.,Household Appliances
MANCREDIT.BO,MANGAL CREDIT AND FINCORP LTD.,Finance (including NBFCs)
TRF.BO,TRF LTD.-$,Industrial Machinery
WPIL.BO,WPIL LTD.,Industrial Machinery
KENNAMET.BO,KENNAMETAL INDIA LTD.-$,Industrial Machinery
HINDHARD.BO,Hindustan Hardy Ltd,Auto Parts & Equipment
TRITONV.BO,TRITON VALVES LTD.,Auto Parts & Equipment
SUDAI.BO,SUDAL INDUSTRIES LTD.,Aluminium
PRAKASH.BO,PRAKASH INDUSTRIES LTD.,Iron & Steel/Interm.Products
HVL.BO,Hariyana Ventures Ltd,Iron & Steel/Interm.Products
ZPRBHSTE.BO,PRABHU STEEL INDUSTRIES LTD.,Iron & Steel/Interm.Products
ARSHIYA.BO,Arshiya Limited,Transportation - Logistics
GRINDWELL.BO,GRINDWELL NORTON LTD.-$,Other Industrial Products
LAKPRE.BO,LAKSHMI PRECISION SCREWS LTD.,Iron & Steel Products
STANROS.BO,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,Investment Companies
GENESYS.BO,GENESYS INTERNATIONAL CORPORATION LTD.,IT Software Products
ALNATRD.BO,ALNA TRADING & EXPORTS LTD.,Comm.Trading  & Distribution
PANKAJPIYUS.BO,Pankaj Piyush Trade & Investment Ltd,Auto Parts & Equipment
PARNAXLAB.BO,PARNAX LAB LTD.,Pharmaceuticals
INTELLCAP.BO,INTELLIVATE CAPITAL VENTURES LTD.,Plastic Products
VIVIDHA.BO,VISAGAR POLYTEX LTD.,Textiles
ISHWATR.BO,ISHWARSHAKTI HOLDINGS & TRADERS LTD.,Finance (including NBFCs)
TERRAFORM.BO,TERRAFORM MAGNUM LTD.,Other Financial Services
APIS.BO,APIS INDIA LTD.,Other Food Products
ZKHATAUE.BO,KHATAU EXIM LTD.,Comm.Trading  & Distribution
EMERGENT.BO,Emergent Industrial Solutions Ltd,Comm.Trading  & Distribution
KANANIIND.BO,KANANI INDUSTRIES LTD.,Other Apparels & Accessories
GCKL.BO,Galaxy Cloud Kitchens Ltd-$,Packaged Foods
ZSARVAMA.BO,SARVAMANGAL MERCANTILE CO.LTD.,Diversified Commercial Services
ASL.BO,Arihant Superstructures Limited,Realty
VIKSHEN.BO,VIKSIT ENGINEERING LTD.,Comm.Trading  & Distribution
BLISSGVS.BO,BLISS GVS PHARMA LTD.,Pharmaceuticals
INEOSSTYRO.BO,INEOS Styrolution India Ltd,Specialty Chemicals
ALEMBICLTD.BO,ALEMBIC LTD.,Pharmaceuticals
AMNPLST.BO,AMINES & PLASTICIZERS LTD.,Commodity Chemicals
ANUHPHR.BO,ANUH PHARMA LTD.,Pharmaceuticals
MODISNME.BO,MODISON METALS LTD.-$,Other Elect.Equip./ Prod.
BAYERCROP.BO,BAYER CROPSCIENCE LTD.,Agrochemicals
SASHWAT.BO,Sashwat Technocrats Limited,Construction Materials
CHEMOPH.BO,CHEMO PHARMA LABORATORIES LTD.,Pharmaceuticals
CLNINDIA.BO,CLARIANT CHEMICALS (INDIA) LTD.,Specialty Chemicals
COROMANDEL.BO,COROMANDEL INTERNATIONAL LTD.,Fertilizers
DEEPAKNI.BO,DEEPAK NITRITE LTD.-$,Commodity Chemicals
DHARAMSI.BO,DHARAMSI MORARJI CHEMICAL CO.LTD.,Specialty Chemicals
FERMENTA.BO,Fermenta Biotech Ltd,Pharmaceuticals
GOCLCORP.BO,GOCL Corporation Ltd-$,Specialty Chemicals
JAYCH.BO,JAYSHREE CHEMICALS LTD.,Commodity Chemicals
JLMORI.BO,J.L.MORISON (INDIA) LTD.,Personal Products
KANORICHEM.BO,KANORIA CHEMICALS & INDUSTRIES LTD.,Commodity Chemicals
KELENRG.BO,KELTECH ENERGIES LTD.,Specialty Chemicals
KEMP.BO,KEMP & COMPANY LTD.,Containers & Packaging
NITTAGELA.BO,NITTA GELATIN INDIA LTD.-$,Specialty Chemicals
MPAGI.BO,M.P.AGRO INDUSTRIES LTD.,Fertilizers
ORIENTCQ.BO,ORIENTAL CARBON & CHEMICALS LTD.-$,Commodity Chemicals
PHILIPCARB.BO,PHILLIPS CARBON BLACK LTD.,Carbon Black
AMAL.BO,AMAL LTD.,Specialty Chemicals
POLYCHEM.BO,POLYCHEM LTD.,Commodity Chemicals
PUNJABCHEM.BO,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Agrochemicals
GUJCMDS.BO,GUJCHEM DISTILLERS INDIA LTD.,Commodity Chemicals
SADHNANIQ.BO,SADHANA NITROCHEM LTD.,Commodity Chemicals
SUDARSCHEM.BO,SUDARSHAN CHEMICAL INDUSTRIES LTD.,Specialty Chemicals
ULTRAMAR.BO,ULTRAMARINE & PIGMENTS LTD.-$,Specialty Chemicals
TRANSPEK.BO,TRANSPEK INDUSTRY LTD.-$,Commodity Chemicals
UNICHEMLAB.BO,UNICHEM LABORATORIES LTD.,Pharmaceuticals
MYSORPETRO.BO,MYSORE PETRO CHEMICALS LTD.-$,Commodity Chemicals
ALKYLAMINE.BO,ALKYL AMINES CHEMICALS LTD.-$,Specialty Chemicals
TUTIALKA.BO,Tuticorin Alkali Chemicals And Fertilizers Ltd,Commodity Chemicals
ASTRAZEN.BO,ASTRAZENECA PHARMA INDIA LTD.,Pharmaceuticals
PACL.BO,PUNJAB ALKALIES & CHEMICALS LTD.,Commodity Chemicals
TANFACIND.BO,TANFAC INDUSTRIES LTD.-$,Commodity Chemicals
GUJPETR.BO,GUJARAT PETROSYNTHESE LTD.,Fibres & Plastics
SWADEIN.BO,SWADESHI INDUSTRIES LEASING CO.LTD.,Containers & Packaging
MASCH.BO,MASTER CHEMICALS LTD.,Textiles
GUJTHEM.BO,GUJARAT THEMIS BIOSYN LTD.,Pharmaceuticals
JAYSYN.BO,JAYSYNTH DYESTUFF (INDIA) LTD.,Specialty Chemicals
MAKERSL.BO,MAKERS LABORATORIES LTD.-$,Pharmaceuticals
JBCHEPHARM.BO,J.B.CHEMICALS & PHARMACEUTICALS LTD.,Pharmaceuticals
IGLFXPL-B.BO,INDO GULF INDUSTRIES LTD.,Specialty Chemicals
ADVPETR-B.BO,ADVANCE PETROCHEMICALS LTD.,Commodity Chemicals
RAJSPTR.BO,RAJASTHAN PETRO SYNTHETICS LTD.,Textiles
BLUECHIPT.BO,BLUE CHIP TEX INDUSTRIES LTD.,Textiles
JAGAJITIND.BO,JAGATJIT INDUSTRIES LTD.,Breweries & Distilleries
KESARENT.BO,KESAR ENTERPRISES LTD.-$,Sugar
TI.BO,TILAKNAGAR INDUSTRIES LTD.-$,Breweries & Distilleries
EMERALL.BO,Emerald Leisures Ltd,Other Leisure Facilities
RAVALSUGAR.BO,RAVALGAON SUGAR FARM LTD.,Sugar
SAKHTISUG.BO,SAKTHI SUGARS LTD.,Sugar
WALCHANNAG.BO,WALCHANDNAGAR INDUSTRIES LTD.,Diversified
KHODAY.BO,KHODAY INDIA LTD.-$,Breweries & Distilleries
IFBAGRO.BO,IFB AGRO INDUSTRIES LTD.,Breweries & Distilleries
DHARSUGAR.BO,DHARANI SUGARS & CHEMICALS LTD.,Sugar
KFBL.BO,KOTHARI FERMENTATION & BIOCHEM LTD.,Other Food Products
CAPRO.BO,CAPROLACTAM CHEMICALS LTD.,Commodity Chemicals
GMBREW.BO,G.M.BREWERIES LTD.,Breweries & Distilleries
RANASUG.BO,RANA SUGARS LTD.,Sugar
PICCASUG.BO,PICCADILY SUGAR & ALLIED INDUSTRIES LTD.,Sugar
RIGASUG.BO,RIGA SUGAR COMPANY LTD.-$,Sugar
SDBL.BO,SOM DISTILLERIES & BREWERIES LTD.,Breweries & Distilleries
CJGEL.BO,C.J.GELATINE PRODUCTS LTD.,Specialty Chemicals
MOUNTSHIQ.BO,MOUNT SHIVALIK INDUSTRIES LTD.-$,Breweries & Distilleries
AMRITCORP.BO,AMRIT CORP.LTD.-$,Packaged Foods
ASALCBR.BO,ASSOCIATED ALCOHOLS & BREWERIES LTD.,Breweries & Distilleries
CORAGRO.BO,COROMANDEL AGRO PRODUCTS & OILS LTD.,Edible Oils
FOODSIN.BO,FOODS & INNS LTD.,Other Food Products
IVP.BO,IVP LTD.,Commodity Chemicals
KLRFM.BO,Kovilpatti Lakshmi Roller Flour Mills Ltd,Other Food Products
OLYOI.BO,OLYMPIC OIL INDUSTRIES LTD.,Other Agricultural Products
MLKFOOD.BO,MILKFOOD LTD.,Packaged Foods
POLSON.BO,POLSON LTD.,Specialty Chemicals
SAGRSOY-B.BO,SAGAR SOYA PRODUCTS LTD.,Edible Oils
WIPRO.BO,WIPRO LTD.,IT Consulting & Software
ORIBEVER.BO,ORIENT BEVERAGES LTD.,Non-alcoholic Beverages
DHANUKA.BO,DHANUKA AGRITECH LTD.,Agrochemicals
TTKHEALTH.BO,TTK HEALTHCARE LTD.-$,Pharmaceuticals
TGVSL.BO,TGV Sraac Ltd,Commodity Chemicals
LIMECHM.BO,LIME CHEMICALS LTD.,Commodity Chemicals
KANPRPLA.BO,KANPUR PLASTIPACK LTD.,Containers & Packaging
TAINWALCHM.BO,TAINWALA CHEMICALS & PLASTICS (INDIA) LTD.,Plastic Products
JAGSNPHARM.BO,JAGSONPAL PHARMACEUTICALS LTD.,Pharmaceuticals
KHAICHEM.BO,KHAITAN CHEMICALS & FERTILIZERS LTD.,Fertilizers
UNTTEMI.BO,UNITED LEASING & INDUSTRIES LTD.,Textiles
NOL.BO,NATIONAL OXYGEN LTD.,Industrial Gases
GILLETTE.BO,GILLETTE INDIA LTD.,Personal Products
WIREFABR.BO,WIRES & FABRIKS (SA) LTD.,Textiles
ANSALHSG.BO,Ansal Housing Ltd-$,Realty
MCCHRLS-B.BO,MAC CHARLES (INDIA) LTD.,Hotels
ADDIND.BO,ADDI INDUSTRIES LTD.-$,Other Apparels & Accessories
PIONRINV.BO,PIONEER INVESTCORP LTD.,Other Financial Services
ASHNOOR.BO,ASHNOOR TEXTILE MILLS LTD.,Textiles
UNITECH.BO,UNITECH LTD.,Realty
VIPIND.BO,V.I.P.INDUSTRIES LTD.-$,Other Apparels & Accessories
DHRUVES.BO,DHRUV ESTATES LTD.,Realty
SCHABLON.BO,SCHABLONA INDIA LTD.,Furniture-Furnishing-Paints
FIBERWEB.BO,FIBERWEB (INDIA) LTD.,Plastic Products
LKPFIN.BO,LKP Finance Limited,Other Financial Services
EASTBUILD.BO,EAST BUILDTECH LTD.,Realty
MNPLFIN.BO,MANIPAL FINANCE CORPORATION LTD.,Finance (including NBFCs)
BAJAJST.BO,BAJAJ STEEL INDUSTRIES LTD.,Industrial Machinery
KIDUJA.BO,KIDUJA INDIA LTD.,Finance (including NBFCs)
KEYCORP.BO,KEY CORP LTD.,Finance (including NBFCs)
SHIKHARLETR.BO,SHIKHAR LEASING & TRADING LTD.,Finance (including NBFCs)
GUJHOTE.BO,GUJARAT HOTELS LTD.,Hotels
RAJATH.BO,Rajath Finance Limited,Finance (including NBFCs)
RASRESOR.BO,RAS RESORTS & APART HOTELS LTD.,Hotels
PARMCOS-B.BO,PARAMOUNT COSMETICS (INDIA) LTD.,Personal Products
JINDHOT.BO,JINDAL HOTELS LTD.,Hotels
JPTRLES.BO,JUPITER INDUSTRIES & LEASING LTD.,Finance (including NBFCs)
SIMMOND.BO,SIMMONDS MARSHALL LTD.,Auto Parts & Equipment
BNALTD.BO,B & A LTD.,Tea & Coffee
LEDOTEA.BO,LEDO TEA CO.LTD.,Tea & Coffee
HAWKINCOOK.BO,HAWKINS COOKERS LTD.-$,Houseware
WARRENTEA.BO,WARREN TEA LTD.-$,Tea & Coffee
COCHMAL.BO,COCHIN MALABAR ESTATES & INDUSTRIES LTD.,Auto Tyres & Rubber Products
BESTEAST.BO,BEST EASTERN HOTELS LTD.,Hotels
NEAGI.BO,NEELAMALAI AGRO INDUSTRIES LTD.,Tea & Coffee
ISTLTD.BO,IST LTD.,Auto Parts & Equipment
COSMOFILMS.BO,COSMO FILMS LTD.,Containers & Packaging
NEWMKTADV.BO,NEW MARKETS ADVISORY LTD.,IT Software Products
APOLLOHOSP.BO,APOLLO HOSPITALS ENTERPRISE LTD.,Healthcare Facilities
NITINCAST.BO,Nitin Castings Ltd,Diversified Commercial Services
SMIFS.BO,SMIFS CAPITAL MARKETS LTD.,Other Financial Services
EVERESTIND.BO,EVEREST INDUSTRIES LTD.,Cement & Cement Products
IRONWOOD.BO,Ironwood Education Ltd,Education
MSRINDIA.BO,MSR INDIA LTD.,Houseware
NORTHPR.BO,NORTHERN PROJECTS LTD.,Diversified Commercial Services
JOYREALTY.BO,Joy Realty Limited,Realty
AYMSYNTEX.BO,AYM Syntex Ltd,Textiles
PANCARBON.BO,PANASONIC CARBON INDIA CO.LTD.-$,Other Industrial Goods
FINKURVE.BO,Finkurve Financial Services Ltd,Finance (including NBFCs)
HBLEAS.BO,HB LEASING & FINANCE CO.LTD.,Finance (including NBFCs)
SHRICON.BO,SHRICON INDUSTRIES LTD.,Finance (including NBFCs)
STRLGUA.BO,STERLING GUARANTY & FINANCE LTD.,Finance (including NBFCs)
SULABEN.BO,SULABH ENGINEERS & SERVICES LTD.,Finance (including NBFCs)
FRONTCAP.BO,Frontier Capital Ltd,Diversified Commercial Services
NAVNETEDUL*.BO,Navneet Education Limited,Publishing
KEDIACN.BO,KEDIA CONSTRUCTION CO.LTD.,Realty
SATRAPROP.BO,SATRA PROPERTIES (INDIA) LTD.,Realty
TRANOCE.BO,TRANSOCEANIC PROPERTIES LTD.,Diversified Commercial Services
AUSOMENT.BO,AuSom Enterprise Limited,Comm.Trading  & Distribution
THAKRAL.BO,THAKRAL SERVICES (INDIA) LTD.,Electronic Components
RUCHINFRA.BO,RUCHI INFRASTRUCTURE LTD.,Diversified Commercial Services
VJTFEDU.BO,VJTF EDUSERVICES LTD.,Education
VOLLF.BO,VOLTAIRE LEASING & FINANCE LTD.,Finance (including NBFCs)
NETLINK.BO,NETLINK SOLUTIONS (INDIA) LTD.,IT Software Products
ZLEENCON.BO,LEENA CONSULTANCY LTD.,Diversified Commercial Services
LANCORHOL.BO,LANCOR HOLDINGS LTD.,Realty
INDINFO.BO,INDIAN INFOTECH & SOFTWARE LTD.,IT Software Products
BANASFN.BO,BANAS FINANCE LTD.,Diversified Commercial Services
VISAKAIND.BO,VISAKA INDUSTRIES LTD.,Cement & Cement Products
INFOMEDIA.BO,INFOMEDIA PRESS LTD.,Publishing
HATHWAYB.BO,HATHWAY BHAWANI CABLETEL & DATACOM LTD.,Broadcasting & Cable TV
PRESSMN.BO,Pressman Advertising Limited,Advertising & Media
GUFICBIO.BO,GUFIC BIOSCIENCES LTD.,Pharmaceuticals
PHOTON.BO,PHOTON CAPITAL ADVISORS LTD.,Diversified Commercial Services
OSWALEA.BO,OSWAL LEASING LTD.,Diversified Commercial Services
GRPLTD.BO,GRP LTD.,Auto Tyres & Rubber Products
INDAG.BO,INDAG RUBBER LTD.-$,Auto Tyres & Rubber Products
MMRUBBR-B.BO,MM RUBBER COMPANY LTD.,Auto Tyres & Rubber Products
PTL.BO,PTL ENTERPRISES LTD.-$,Diversified Commercial Services
TVSSRICHAK.BO,TVS SRICHAKRA LTD.-$,Auto Tyres & Rubber Products
SEL.BO,Sanathnagar Enterprises Limited,Commodity Chemicals
BENARAS.BO,BENARES HOTELS LTD.,Hotels
BHAGWOX.BO,BHAGWATI OXYGEN LTD.,Commodity Chemicals
BOMOXY-B1.BO,Bombay Oxygen Investments Ltd,Finance (including NBFCs)
CRAVATEX.BO,CRAVATEX LTD.,Comm.Trading  & Distribution
BERGEPAINT.BO,BERGER PAINTS INDIA LTD.,Furniture-Furnishing-Paints
CAPRIHANS.BO,CAPRIHANS INDIA LTD.-$,Plastic Products
GRAPHITE.BO,GRAPHITE INDIA LTD.,Other Industrial Goods
ITDCEM.BO,ITD CEMENTATION INDIA LTD.,Construction & Engineering
EMPIND.BO,EMPIRE INDUSTRIES LTD.,Diversified
GRAVISSHO.BO,GRAVISS HOSPITALITY LTD.,Hotels
GARFIBRES.BO,Garware Technical Fibres Ltd,Textiles
GARWAMAR.BO,GARWARE MARINE INDUSTRIES LTD.,Textiles
GOACARBON.BO,GOA CARBON LTD.-$,Refineries/ Petro-Products
HARDCAS.BO,HARDCASTLE & WAUD MFG.CO.LTD.,Specialty Chemicals
HEG.BO,HEG LTD.,Other Industrial Goods
HINDCOMPOS.BO,HINDUSTAN COMPOSITES LTD.,Auto Parts & Equipment
ZHINDHSG.BO,HINDUSTAN HOUSING CO.LTD.,Housing Finance 
HIL.BO,HIL LTD.,Cement & Cement Products
INDIANCARD.BO,INDIAN CARD CLOTHING CO.LTD.,Textiles
INTLCONV.BO,INTERNATIONAL CONVEYORS LTD.,Plastic Products
JAYSHREETEA.BO,JAY SHREE TEA & INDUSTRIES LTD.,Tea & Coffee
MODRNSH.BO,MODERN SHARES & STOCKBROKERS LTD.,Other Financial Services
OSEASPR.BO,OSEASPRE CONSULTANTS LTD.,Diversified Commercial Services
HUHTAMAKI.BO,Huhtamaki India Ltd,Containers & Packaging
PREMSYN.BO,PREMIER SYNTHETICS LTD.,Textiles
RJSHAH.BO,R.J.SHAH & CO.LTD.,Realty
SHAHCON.BO,SHAH CONSTRUCTION CO.LTD.,Realty
SHALPAINTS.BO,SHALIMAR PAINTS LTD.-$,Furniture-Furnishing-Paints
SINNAR.BO,SINNAR BIDI UDYOG LTD.,Cigarettes-Tobacco Products
HINDMILL.BO,HINDOOSTAN MILLS LTD.,Textiles
ZSOUTGAS.BO,SOUTHERN GAS LTD.,Commodity Chemicals
TECHCON.BO,TECHNOJET CONSULTANTS LTD.,Electronic Components
SUPREMEIND.BO,SUPREME INDUSTRIES LTD.,Plastic Products
THACKER.BO,THACKER & CO.LTD.,Other Financial Services
TRADWIN.BO,TRADE WINGS LTD.,Travel Support Services
VSTIND.BO,VST INDUSTRIES LTD.,Cigarettes-Tobacco Products
SWASTIVI.BO,SWASTI VINAYAKA SYNTHETICS LTD.,Comm.Trading  & Distribution
MADHUSE.BO,MADHUSUDAN SECURITIES LTD.,Finance (including NBFCs)
YAMNINV.BO,YAMINI INVESTMENTS COMPANY LTD.,Investment Companies
PREMCAP.BO,PREMIER CAPITAL SERVICES LTD.,Other Elect.Equip./ Prod.
ZMILGFIN.BO,Milgrey Finance & Investments Ltd,Diversified Commercial Services
JINDRILL.BO,JINDAL DRILLING & INDUSTRIES LTD.,Exploration & Production
KUSUMEL.BO,KUSAM ELECTRICAL INDUSTRIES LTD.,Comm.Trading  & Distribution
JUMBFNL.BO,JUMBO FINANCE LTD.,Diversified Commercial Services
SAKTHIFIN.BO,SAKTHI FINANCE LTD.,Finance (including NBFCs)
WEIZFIN.BO,WEIZMANN FINCORP LTD.,Finance (including NBFCs)
SATINDLTD.BO,SAT INDUSTRIES LTD.-$,Comm.Trading  & Distribution
TVOLCON.BO,TIVOLI CONSTRUCTION LTD.,Realty
SHIVTEX.BO,SHIVA TEXYARN LTD.,Textiles
VBDESAI.BO,V.B.DESAI FINANCIAL SERVICES LTD.,Other Financial Services
